id,uuid,title,image_url,liked_count,passed_count,description,photo_type,priority,architect_id,house_id,created_at,updated_at
499,110002498,NN外観4,BKA6XpkB4m.jpg,123,34,,,0,,44,2016-10-17 17:16:31.026450,2016-10-17 17:16:31.034099
500,110002499,NN外観3,vWy69PRJOU.jpg,123,34,,,0,,44,2016-10-17 17:16:31.041574,2016-10-17 17:16:31.049968
501,110002500,NN外観2,PndzOEQFH1.jpg,123,34,,,0,,44,2016-10-17 17:16:31.056926,2016-10-17 17:16:31.062720
502,110003501,N-HOUSE外観6,exBdgLAZ2S.jpg,123,34,,,0,,45,2016-10-17 17:16:31.072306,2016-10-17 17:16:31.078995
503,110003502,N-HOUSE階段2,lHKqrhR3aQ.jpg,123,34,,,0,,45,2016-10-17 17:16:31.092241,2016-10-17 17:16:31.098270
504,110003503,N-HOUSEその他5,DCg8KrONRb.jpg,123,34,,,0,,45,2016-10-17 17:16:31.107037,2016-10-17 17:16:31.113112
505,110003504,N-HOUSEその他4,mKYJ9nIhhX.jpg,123,34,,,0,,45,2016-10-17 17:16:31.119989,2016-10-17 17:16:31.125869
506,110003505,N-HOUSE階段,Qz5JwqCTZa.jpg,123,34,,,0,,45,2016-10-17 17:16:31.132516,2016-10-17 17:16:31.139315
507,110003506,N-HOUSE外観5,kiv8bG2pmy.jpg,123,34,,,0,,45,2016-10-17 17:16:31.144961,2016-10-17 17:16:31.151999
508,110003507,N-HOUSE外観4,LNmopZ7Tel.jpg,123,34,,,0,,45,2016-10-17 17:16:31.157932,2016-10-17 17:16:31.165017
509,110003508,N-HOUSEキッチン,dwSXlTmzyt.jpg,123,34,,,0,,45,2016-10-17 17:16:31.170860,2016-10-17 17:16:31.178327
510,110003509,N-HOUSEリビング6,39NSaUeGwq.jpg,123,34,,,0,,45,2016-10-17 17:16:31.185070,2016-10-17 17:16:31.194202
511,110003510,N-HOUSEリビング5,fSDBCIufer.jpg,123,34,,,0,,45,2016-10-17 17:16:31.201061,2016-10-17 17:16:31.209195
512,110003511,N-HOUSEリビング4,0rKO1pdE7c.jpg,123,34,,,0,,45,2016-10-17 17:16:31.216491,2016-10-17 17:16:31.222396
513,110003512,N-HOUSE階段1,VmO06mvCcx.jpg,123,34,,,0,,45,2016-10-17 17:16:31.229309,2016-10-17 17:16:31.236348
514,110003513,N-HOUSE書斎,LqlJ5TDvXN.jpg,123,34,,,0,,45,2016-10-17 17:16:31.242177,2016-10-17 17:16:31.249337
515,110003514,N-HOUSEリビング3,fdOzFpDHYA.jpg,123,34,,,0,,45,2016-10-17 17:16:31.256361,2016-10-17 17:16:31.262305
516,110003515,N-HOUSEリビング2,p05KxuvP1o.jpg,123,34,,,0,,45,2016-10-17 17:16:31.269490,2016-10-17 17:16:31.276821
517,110003516,N-HOUSEリビング1,sKYExTp4aq.jpg,123,34,,,0,,45,2016-10-17 17:16:31.282676,2016-10-17 17:16:31.292459
518,110003517,N-HOUSEバス,bqksA32zX4.jpg,123,34,,,0,,45,2016-10-17 17:16:31.300178,2016-10-17 17:16:31.307876
519,110003518,N-HOUSEその他3,QElwpLiwSp.jpg,123,34,,,0,,45,2016-10-17 17:16:31.313662,2016-10-17 17:16:31.320677
520,110003519,N-HOUSEその他2,NUcMULwh0k.jpg,123,34,,,0,,45,2016-10-17 17:16:31.326840,2016-10-17 17:16:31.333811
521,110003520,N-HOUSEその他1,xVgaJAYT1S.jpg,123,34,,,0,,45,2016-10-17 17:16:31.341010,2016-10-17 17:16:31.348037
522,110004521,守谷T邸ダイニング,q58eJlH4bo.jpg,123,34,,,0,,46,2016-10-17 17:16:31.353940,2016-10-17 17:16:31.361341
523,110004522,守谷T邸外観3,4cZIbm64Jr.jpg,123,34,,,0,,46,2016-10-17 17:16:31.368390,2016-10-17 17:16:31.374247
524,110004523,守谷T邸外観2,WHeWhgg9Js.jpg,123,34,,,0,,46,2016-10-17 17:16:31.381645,2016-10-17 17:16:31.388956
525,110004524,守谷T邸外観1,lGNEdtkPH6.jpg,123,34,,,0,,46,2016-10-17 17:16:31.398827,2016-10-17 17:16:31.408439
526,110004525,守谷T邸リビング5,sxDZmoSnkm.jpg,123,34,,,0,,46,2016-10-17 17:16:31.414326,2016-10-17 17:16:31.421503
527,110004526,守谷T邸リビング4,07Zz2kStbU.jpg,123,34,,,0,,46,2016-10-17 17:16:31.428742,2016-10-17 17:16:31.434797
528,110004527,守谷T邸リビング3,mriwFGCeM7.jpg,123,34,,,0,,46,2016-10-17 17:16:31.441993,2016-10-17 17:16:31.451121
529,110004528,守谷T邸リビング2,mIxOKT1WtX.jpg,123,34,,,0,,46,2016-10-17 17:16:31.457948,2016-10-17 17:16:31.465403
530,110004529,守谷T邸リビング1,lSzUkiqR2Z.jpg,123,34,,,0,,46,2016-10-17 17:16:31.472524,2016-10-17 17:16:31.478713
531,110004530,守谷T邸キッチン,Ylaen5y5vL.jpg,123,34,,,0,,46,2016-10-17 17:16:31.485736,2016-10-17 17:16:31.497219
532,120001531,LDK,4fz51zbcbc.jpg,123,34,,,0,,47,2016-10-17 17:16:31.504172,2016-10-17 17:16:31.512115
533,120001532,LDK,a79e46675c.jpg,123,34,,,0,,47,2016-10-17 17:16:31.518273,2016-10-17 17:16:31.525470
534,120001533,LDK,1z5ceaa721.jpg,123,34,,,0,,47,2016-10-17 17:16:31.532337,2016-10-17 17:16:31.541204
535,120001534,LDK,f6cdc2543d.jpg,123,34,,,0,,47,2016-10-17 17:16:31.548411,2016-10-17 17:16:31.554574
536,120001535,LDK,793621ze73.jpg,123,34,,,0,,47,2016-10-17 17:16:31.561783,2016-10-17 17:16:31.569314
537,120002536,外観,n1Hk3WLmbN.jpg,123,34,,,0,,48,2016-10-17 17:16:31.576481,2016-10-17 17:16:31.582896
538,120002537,004,qTKoaDuMQR.jpg,123,34,,,0,,48,2016-10-17 17:16:31.593845,2016-10-17 17:16:31.603856
539,120002538,003,PkNuj6ko6y.jpg,123,34,,,0,,48,2016-10-17 17:16:31.609695,2016-10-17 17:16:31.617498
540,120002539,002,aPX2frie1c.jpg,123,34,,,0,,48,2016-10-17 17:16:31.624338,2016-10-17 17:16:31.630329
541,120002540,001,MbXhT6BcnA.jpg,123,34,,,0,,48,2016-10-17 17:16:31.637310,2016-10-17 17:16:31.647845
542,120003541,リビングルーム,jBFYjP50e2.jpg,123,34,,,0,,49,2016-10-17 17:16:31.654227,2016-10-17 17:16:31.661634
543,120003542,外観,rmRqtgZATA.jpg,123,34,,,0,,49,2016-10-17 17:16:31.668985,2016-10-17 17:16:31.676580
544,120003543,階段,XVuH8kjgZX.jpg,123,34,,,0,,49,2016-10-17 17:16:31.682525,2016-10-17 17:16:31.689657
545,120003544,001,H5FH96HpXM.jpg,123,34,,,0,,49,2016-10-17 17:16:31.702609,2016-10-17 17:16:31.709974
546,120003545,001,mTY7oz6DAI.jpg,123,34,,,0,,49,2016-10-17 17:16:31.719139,2016-10-17 17:16:31.725519
547,120004546,景色,YHKdQC8EEa.jpg,123,34,,,0,,50,2016-10-17 17:16:31.732539,2016-10-17 17:16:31.744382
548,120004547,テラス,vX04qZfQ5y.jpg,123,34,,,0,,50,2016-10-17 17:16:31.750257,2016-10-17 17:16:31.757441
549,120004548,外観,fNKuBZf0B3.jpg,123,34,,,0,,50,2016-10-17 17:16:31.764449,2016-10-17 17:16:31.770496
550,120004549,キッチン2,Cce8SVO12I.jpg,123,34,,,0,,50,2016-10-17 17:16:31.777128,2016-10-17 17:16:31.787498
551,120004550,キッチン1,lXztYbp5i7.jpg,123,34,,,0,,50,2016-10-17 17:16:31.794386,2016-10-17 17:16:31.804942
552,120005551,外観,K2eNeKpCOu.jpg,123,34,,,0,,51,2016-10-17 17:16:31.810836,2016-10-17 17:16:31.820111
553,120005552,階段上部,T7wGGF97Td.jpg,123,34,,,0,,51,2016-10-17 17:16:31.826050,2016-10-17 17:16:31.833461
554,120005553,階段,8581BV67Iw.jpg,123,34,,,0,,51,2016-10-17 17:16:31.844394,2016-10-17 17:16:31.850628
555,120005554,リビングルーム2,803cvBn34I.jpg,123,34,,,0,,51,2016-10-17 17:16:31.857543,2016-10-17 17:16:31.865085
556,120005555,リビングルーム1,oZNz8sre4D.jpg,123,34,,,0,,51,2016-10-17 17:16:31.872421,2016-10-17 17:16:31.878792
557,130001556,外観,8d94e49a52.jpg,123,34,,,0,,52,2016-10-17 17:16:31.885662,2016-10-17 17:16:31.893708
558,130001557,外観,8ea7ccbcde.jpg,123,34,,,0,,52,2016-10-17 17:16:31.900762,2016-10-17 17:16:31.910391
559,130001558,外観,816c995zec.jpg,123,34,,,0,,52,2016-10-17 17:16:31.918643,2016-10-17 17:16:31.926118
560,130001559,外観夕景,z66f9cb2d4.jpg,123,34,,,0,,52,2016-10-17 17:16:31.936946,2016-10-17 17:16:31.944457
561,130001560,リビング夕景～薪ストーブ,c7z864ea58.jpg,123,34,,,0,,52,2016-10-17 17:16:31.950340,2016-10-17 17:16:31.957551
562,130001561,浴室～半露天風呂,b11bf6176e.jpg,123,34,,,0,,52,2016-10-17 17:16:31.964662,2016-10-17 17:16:31.970784
563,130001562,洗面室,47c891586c.jpg,123,34,,,0,,52,2016-10-17 17:16:31.977622,2016-10-17 17:16:31.989930
564,130001563,コージーコーナー,3f61c494zz.jpg,123,34,,,0,,52,2016-10-17 17:16:31.997051,2016-10-17 17:16:32.004372
565,130001564,和室,zf28d6c317.jpg,123,34,,,0,,52,2016-10-17 17:16:32.013343,2016-10-17 17:16:32.021599
566,130001565,ダイニングキッチン,bc3781az4z.jpg,123,34,,,0,,52,2016-10-17 17:16:32.028786,2016-10-17 17:16:32.034943
567,130001566,和室,19272c8163.jpg,123,34,,,0,,52,2016-10-17 17:16:32.041986,2016-10-17 17:16:32.049867
568,130001567,ダイニング,6833dd4758.jpg,123,34,,,0,,52,2016-10-17 17:16:32.056882,2016-10-17 17:16:32.064386
569,130001568,リビング,172246782z.jpg,123,34,,,0,,52,2016-10-17 17:16:32.070075,2016-10-17 17:16:32.077186
570,130001569,外観,ab866d3317.jpg,123,34,,,0,,52,2016-10-17 17:16:32.084214,2016-10-17 17:16:32.094165
571,130001570,外観,c949846597.jpg,123,34,,,0,,52,2016-10-17 17:16:32.101693,2016-10-17 17:16:32.111766
572,130001571,外観,93c92dcaf1.jpg,123,34,,,0,,52,2016-10-17 17:16:32.117961,2016-10-17 17:16:32.127060
573,130001572,外観,34b25e65f1.jpg,123,34,,,0,,52,2016-10-17 17:16:32.134403,2016-10-17 17:16:32.145036
574,130002573,外観,zc93z36268.jpg,123,34,,,0,,53,2016-10-17 17:16:32.152325,2016-10-17 17:16:32.158766
575,130002574,和室夕景,z2793a2d64.jpg,123,34,,,0,,53,2016-10-17 17:16:32.166257,2016-10-17 17:16:32.173605
576,130002575,和室夕景,167ac4c9c3.jpg,123,34,,,0,,53,2016-10-17 17:16:32.180464,2016-10-17 17:16:32.186476
577,130002576,和室夕景,9a74151152.jpg,123,34,,,0,,53,2016-10-17 17:16:32.194978,2016-10-17 17:16:32.201150
578,130002577,外観夕景,53694cd58e.jpg,123,34,,,0,,53,2016-10-17 17:16:32.207963,2016-10-17 17:16:32.217837
579,130002578,廊下,6ba8a5fzcz.jpg,123,34,,,0,,53,2016-10-17 17:16:32.227659,2016-10-17 17:16:32.233626
580,130002579,テラス,5e838zbf29.jpg,123,34,,,0,,53,2016-10-17 17:16:32.240572,2016-10-17 17:16:32.246346
581,130002580,テラス,29a52ebded.jpg,123,34,,,0,,53,2016-10-17 17:16:32.253147,2016-10-17 17:16:32.260281
582,130002581,ゲストルーム,5c4eebfbde.jpg,123,34,,,0,,53,2016-10-17 17:16:32.265945,2016-10-17 17:16:32.273159
583,130002582,和室,a83f8f12c5.jpg,123,34,,,0,,53,2016-10-17 17:16:32.283549,2016-10-17 17:16:32.305933
584,130002583,和室,6edc4ebc88.jpg,123,34,,,0,,53,2016-10-17 17:16:32.312754,2016-10-17 17:16:32.322542
585,130002584,ゲストルーム,bf59dc8f97.jpg,123,34,,,0,,53,2016-10-17 17:16:32.332139,2016-10-17 17:16:32.338662
586,130002585,外観,ef97f64b5e.jpg,123,34,,,0,,53,2016-10-17 17:16:32.345890,2016-10-17 17:16:32.353258
587,130002586,外観,d7d2dd8ze8.jpg,123,34,,,0,,53,2016-10-17 17:16:32.360901,2016-10-17 17:16:32.367074
588,130003587,外観夕景,236czaza13.jpg,123,34,,,0,,54,2016-10-17 17:16:32.373934,2016-10-17 17:16:32.381660
589,130003588,テラス,389ed2debf.jpg,123,34,,,0,,54,2016-10-17 17:16:32.388547,2016-10-17 17:16:32.394657
590,130003589,リビング夕景,6e5575e276.jpg,123,34,,,0,,54,2016-10-17 17:16:32.401598,2016-10-17 17:16:32.408791
591,130003590,浴室夕景,49za3523f1.jpg,123,34,,,0,,54,2016-10-17 17:16:32.416453,2016-10-17 17:16:32.429929
592,130003591,洗面脱衣室,a8z314e646.jpg,123,34,,,0,,54,2016-10-17 17:16:32.436993,2016-10-17 17:16:32.444383
593,130003592,浴室,a5bf54e887.jpg,123,34,,,0,,54,2016-10-17 17:16:32.450176,2016-10-17 17:16:32.457318
594,130003593,ダイニングキッチン,6648d84663.jpg,123,34,,,0,,54,2016-10-17 17:16:32.465370,2016-10-17 17:16:32.472850
595,130003594,LDK,2c431c8eaa.jpg,123,34,,,0,,54,2016-10-17 17:16:32.479078,2016-10-17 17:16:32.485438
596,130003595,LDK,9aa8cde9f7.jpg,123,34,,,0,,54,2016-10-17 17:16:32.492783,2016-10-17 17:16:32.500193
597,130003596,ガレージ,2cafea3ae2.jpg,123,34,,,0,,54,2016-10-17 17:16:32.506251,2016-10-17 17:16:32.513568
598,130003597,外観,1bez7b65a9.jpg,123,34,,,0,,54,2016-10-17 17:16:32.525114,2016-10-17 17:16:32.535478
599,130003598,外観,23a64ffc7c.jpg,123,34,,,0,,54,2016-10-17 17:16:32.543148,2016-10-17 17:16:32.550534
600,130003599,外観,7368e95241.jpg,123,34,,,0,,54,2016-10-17 17:16:32.557513,2016-10-17 17:16:32.565117
601,130004600,外観夕景,ZAkbStoujg.jpg,123,34,,,0,,55,2016-10-17 17:16:32.572216,2016-10-17 17:16:32.586183
602,130004601,外観夕景,FzK1qq2FY0.jpg,123,34,,,0,,55,2016-10-17 17:16:32.593302,2016-10-17 17:16:32.600759
603,130004602,トイレ,hqOZqTiNoW.jpg,123,34,,,0,,55,2016-10-17 17:16:32.606701,2016-10-17 17:16:32.613872
604,130004603,洗面脱衣室,Cjbh9dCQRe.jpg,123,34,,,0,,55,2016-10-17 17:16:32.620702,2016-10-17 17:16:32.632371
605,130004604,浴室,aOlRF0exYk.jpg,123,34,,,0,,55,2016-10-17 17:16:32.638118,2016-10-17 17:16:32.645147
606,130004605,浴室,yAI04imvES.jpg,123,34,,,0,,55,2016-10-17 17:16:32.650905,2016-10-17 17:16:32.658089
607,130004606,リビングダイニング,kQFQ1kGECr.jpg,123,34,,,0,,55,2016-10-17 17:16:32.664957,2016-10-17 17:16:32.672583
608,130004607,玄関ホール,atHREmSY64.jpg,123,34,,,0,,55,2016-10-17 17:16:32.678589,2016-10-17 17:16:32.686107
609,130004608,廊下,YgruAmqlvE.jpg,123,34,,,0,,55,2016-10-17 17:16:32.693173,2016-10-17 17:16:32.700361
610,130004609,玄関ホール,KAvbFQChKU.jpg,123,34,,,0,,55,2016-10-17 17:16:32.706188,2016-10-17 17:16:32.713770
611,130004610,テラス,X2GbF1jJcm.jpg,123,34,,,0,,55,2016-10-17 17:16:32.720632,2016-10-17 17:16:32.729902
612,130004611,寝室,wxwjUWL9dO.jpg,123,34,,,0,,55,2016-10-17 17:16:32.738654,2016-10-17 17:16:32.745723
613,130004612,階段,o9q4lrCThG.jpg,123,34,,,0,,55,2016-10-17 17:16:32.752516,2016-10-17 17:16:32.758559
614,130004613,和室,PSdCk84a30.jpg,123,34,,,0,,55,2016-10-17 17:16:32.765411,2016-10-17 17:16:32.773211
615,130004614,和室,gPNnqreh3O.jpg,123,34,,,0,,55,2016-10-17 17:16:32.780048,2016-10-17 17:16:32.787202
616,130004615,和室,5pFc0xyP4C.jpg,123,34,,,0,,55,2016-10-17 17:16:32.793115,2016-10-17 17:16:32.801578
617,130004616,階段吹抜,PpNsUrQVWe.jpg,123,34,,,0,,55,2016-10-17 17:16:32.808447,2016-10-17 17:16:32.814230
618,130004617,薪ストーブ,Kb7BDRQBzy.jpg,123,34,,,0,,55,2016-10-17 17:16:32.821157,2016-10-17 17:16:32.830757
619,130004618,リビングダイニング,tr6BSlOx4q.jpg,123,34,,,0,,55,2016-10-17 17:16:32.839326,2016-10-17 17:16:32.845318
620,130004619,リビングダイニング,PfDuEo0una.jpg,123,34,,,0,,55,2016-10-17 17:16:32.852041,2016-10-17 17:16:32.858020
621,130005620,外観,1jVtNEXpW5.jpg,123,34,,,0,,56,2016-10-17 17:16:32.864910,2016-10-17 17:16:32.872269
622,130005621,外観,2vd7xOORiE.jpg,123,34,,,0,,56,2016-10-17 17:16:32.877803,2016-10-17 17:16:32.885338
623,130005622,外観,yK7taxoOl8.jpg,123,34,,,0,,56,2016-10-17 17:16:32.892166,2016-10-17 17:16:32.898144
624,130005623,外観,aeYi96Y7kj.jpg,123,34,,,0,,56,2016-10-17 17:16:32.904912,2016-10-17 17:16:32.911031
625,130005624,玄関ポーチ,xy4ix8bZjc.jpg,123,34,,,0,,56,2016-10-17 17:16:32.918010,2016-10-17 17:16:32.925054
626,130005625,外観テラス,IqulBFq6B0.jpg,123,34,,,0,,56,2016-10-17 17:16:32.933071,2016-10-17 17:16:32.942390
627,130005626,テラス,eDja67P4wL.jpg,123,34,,,0,,56,2016-10-17 17:16:32.949469,2016-10-17 17:16:32.957032
628,130005627,外観,ESWMl7kKVF.jpg,123,34,,,0,,56,2016-10-17 17:16:32.962839,2016-10-17 17:16:32.970083
629,130005628,外観,T5URo3Xmai.jpg,123,34,,,0,,56,2016-10-17 17:16:32.977179,2016-10-17 17:16:32.984356
630,130005629,リビング/ダイニング,9oUDJwjaCU.jpg,123,34,,,0,,56,2016-10-17 17:16:32.989947,2016-10-17 17:16:32.997322
631,130005630,リビング/ダイニング,9zhnGObuFu.jpg,123,34,,,0,,56,2016-10-17 17:16:33.004264,2016-10-17 17:16:33.010320
632,130005631,キッチン,bQyu1FBQJ8.jpg,123,34,,,0,,56,2016-10-17 17:16:33.017195,2016-10-17 17:16:33.024348
633,130005632,キッチン,o24lPqt9bo.jpg,123,34,,,0,,56,2016-10-17 17:16:33.029963,2016-10-17 17:16:33.040863
634,130005633,ダイニング,FIRJ1pScoc.jpg,123,34,,,0,,56,2016-10-17 17:16:33.046500,2016-10-17 17:16:33.053743
635,130005634,浴室,CTHTgnHrSn.jpg,123,34,,,0,,56,2016-10-17 17:16:33.060523,2016-10-17 17:16:33.066486
636,130005635,洗面脱衣室,7TBSjDaPXt.jpg,123,34,,,0,,56,2016-10-17 17:16:33.073222,2016-10-17 17:16:33.080388
637,130005636,玄関,V1LQFvmZGZ.jpg,123,34,,,0,,56,2016-10-17 17:16:33.086096,2016-10-17 17:16:33.093305
638,130005637,玄関ホール,O5uJXSMUeX.jpg,123,34,,,0,,56,2016-10-17 17:16:33.100020,2016-10-17 17:16:33.106733
639,130005638,廊下,dUF5EGuwTS.jpg,123,34,,,0,,56,2016-10-17 17:16:33.113724,2016-10-17 17:16:33.121411
640,130005639,寝室,IiVNDLd7Up.jpg,123,34,,,0,,56,2016-10-17 17:16:33.128272,2016-10-17 17:16:33.134311
641,140001640,明るいリビングダイニングキッチン,c8179b5fc4.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.144210,2016-10-17 17:16:33.150405
642,140001641,見せる収納のキッチン,11b1f7e95b.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.157032,2016-10-17 17:16:33.164548
643,140001642,子供用の手洗いスペースのあるダイニングキッチン,0519c979b9.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.170368,2016-10-17 17:16:33.177504
644,140001643,キッチンからリビングダイニングを眺める,6b77ab5c7b.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.184531,2016-10-17 17:16:33.190467
645,140001644,小窓のある小さな和室,6f67e8c59a.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.197570,2016-10-17 17:16:33.204747
646,140001645,吹き抜けのステップフロア,c6a2d402c8.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.210278,2016-10-17 17:16:33.217726
647,140001646,廊下にある収納スペース,17918b0ad3.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.224572,2016-10-17 17:16:33.230529
648,140001647,遊び心のある寝室,cf30a4bc5b.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.237372,2016-10-17 17:16:33.246570
649,140001648,広々とした玄関アプローチ,352e4052e8.jpg,123,34,Photographer: Masao Nishikawa,,0,,57,2016-10-17 17:16:33.253713,2016-10-17 17:16:33.261009
650,140002649,ダイニングテーブル付きのキッチン,2d645097d6.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.266660,2016-10-17 17:16:33.274573
651,140002650,広々としたリビングダイニングキッチン,63e6f0b708.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.281558,2016-10-17 17:16:33.288980
652,140002651,広々としたエントランス,02b98c601e.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.294754,2016-10-17 17:16:33.301804
653,140002652,それぞれの階にあるミニキッチン,ffae078978.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.308790,2016-10-17 17:16:33.314664
654,140002653,ダイニングキッチンを上から見る,908918be02.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.321669,2016-10-17 17:16:33.329296
655,140002654,共用空間から直接見えない個室の入り口,bc32fa2487.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.336418,2016-10-17 17:16:33.345152
656,140002655,木を感じる壁収納のある空間,84b6c277e8.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.350846,2016-10-17 17:16:33.358061
657,140002656,大きな開口部を設け街と再接続しているような外観,efbfdffd72.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.365205,2016-10-17 17:16:33.372718
658,140002657,ライトアップした外観,62ea44453c.jpg,123,34,Photographer: Masao Nishikawa,,0,,58,2016-10-17 17:16:33.378597,2016-10-17 17:16:33.386227
659,140003658,開放的なリビングダイニングキッチン,73c028cc62.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.393384,2016-10-17 17:16:33.400871
660,140003659,もうひとつの部屋として暮らす事のできる庭,ffc856dffa.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.406572,2016-10-17 17:16:33.413587
661,140003660,ガラス越しに緑を感じることができる廊下,e3c316462a.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.420615,2016-10-17 17:16:33.426852
662,140003661,どこに居ても庭を感じる事ができる空間,480354a44c.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.434079,2016-10-17 17:16:33.441972
663,140003662,石畳のアプローチのある玄関,635ed1f35a.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.451575,2016-10-17 17:16:33.457851
664,140003663,建築を３棟に分けた白い外観,22f2abd38c.jpg,123,34,Photographer: Masao Nishikawa,,0,,59,2016-10-17 17:16:33.465306,2016-10-17 17:16:33.472814
665,140004664,全体を眺める,987b014cad.jpg,123,34,Photographer: Masao Nishikawa,,0,,60,2016-10-17 17:16:33.478718,2016-10-17 17:16:33.486153
666,140004665,新しい空間構成を試みたLDKリノベ,b8fca82012.jpg,123,34,Photographer: Masao Nishikawa,,0,,60,2016-10-17 17:16:33.493431,2016-10-17 17:16:33.500865
667,140004666,収納できるダイニングテーブル,61414e2abd.jpg,123,34,Photographer: Masao Nishikawa,,0,,60,2016-10-17 17:16:33.506777,2016-10-17 17:16:33.513936
668,140004667,階段の下にも収納空間,d7da90fcc7.jpg,123,34,Photographer: Masao Nishikawa,,0,,60,2016-10-17 17:16:33.520733,2016-10-17 17:16:33.526684
669,140004668,広々した中庭,f6bde50b28.jpg,123,34,Photographer: Masao Nishikawa,,0,,60,2016-10-17 17:16:33.533389,2016-10-17 17:16:33.540945
670,140005669,ダイニングルーム1,hInKNDIu5M.jpg,123,34,,,0,,61,2016-10-17 17:16:33.550285,2016-10-17 17:16:33.557965
671,140005670,ダイニングルーム2,4Ddtm5aZwP.jpg,123,34,,,0,,61,2016-10-17 17:16:33.564959,2016-10-17 17:16:33.572521
672,140005671,ダイニングルーム3,ingZpqv5jv.jpg,123,34,,,0,,61,2016-10-17 17:16:33.578394,2016-10-17 17:16:33.585857
673,140005672,リビングルーム1,F4oTyKYJKu.jpg,123,34,,,0,,61,2016-10-17 17:16:33.592988,2016-10-17 17:16:33.600255
674,140005673,リビングルーム2,ym9TDiJiIR.jpg,123,34,,,0,,61,2016-10-17 17:16:33.606545,2016-10-17 17:16:33.613778
675,140005674,キッチン2,FpH29vFSZL.jpg,123,34,,,0,,61,2016-10-17 17:16:33.620704,2016-10-17 17:16:33.626752
676,140005675,キッチン1,CElg9PFp7Z.jpg,123,34,,,0,,61,2016-10-17 17:16:33.633585,2016-10-17 17:16:33.640728
677,140005676,本棚,QZzfS70QQL.jpg,123,34,,,0,,61,2016-10-17 17:16:33.646747,2016-10-17 17:16:33.656155
